playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8471781,2009,Jeremy Duchesne,PHI,G,4on5,1,120.0,0.04,0.0,1.0,0.06,0.0,0.13,0.0,0.65,1.0,0.0,0.0,0.52,0.0,0.24,1.0,0.04,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8471781,2009,Jeremy Duchesne,PHI,G,5on4,1,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8473461,2009,Steve Mason,CBJ,G,other,57,5662.0,9.47,12.0,175.0,6.75,3.0,19.5,19.0,94.29,105.0,1.98,0.0,56.56,53.0,37.5,44.0,9.11,96.0,28.0,9.0,3.14,3.38,2.95,6.0,3.0,3.0,42.0,0.0,0.0
8473461,2009,Steve Mason,CBJ,G,all,57,188418.0,127.82,163.0,2818.0,104.78,88.0,350.11,257.0,1559.17,1614.0,44.64,51.0,884.37,783.0,658.53,820.0,123.95,1706.0,359.0,111.0,46.36,42.75,38.7,59.0,59.0,45.0,642.0,2.0,1.0
8473461,2009,Steve Mason,CBJ,G,5on5,57,147591.0,81.19,108.0,2093.0,72.83,53.0,269.38,194.0,1152.5,1188.0,33.7,40.0,648.25,581.0,495.31,618.0,79.64,1296.0,254.0,54.0,35.91,30.06,15.21,48.0,44.0,16.0,489.0,0.0,0.0
8473461,2009,Steve Mason,CBJ,G,4on5,57,17808.0,33.56,39.0,473.0,22.85,31.0,53.58,40.0,260.46,274.0,1.44,0.0,162.36,134.0,87.97,115.0,31.64,256.0,69.0,44.0,5.85,8.24,19.47,4.0,11.0,24.0,104.0,2.0,1.0
8473461,2009,Steve Mason,CBJ,G,5on4,57,17357.0,3.13,4.0,65.0,1.92,1.0,5.27,2.0,42.95,40.0,7.42,11.0,13.1,10.0,33.37,38.0,3.1,48.0,6.0,4.0,1.25,0.81,1.07,1.0,1.0,2.0,7.0,0.0,0.0
8460535,2009,Jose Theodore,WSH,G,other,47,5121.0,13.65,16.0,174.0,7.86,10.0,19.02,19.0,97.64,95.0,2.73,1.0,51.27,42.0,35.02,42.0,12.43,81.0,32.0,17.0,2.37,3.99,7.29,3.0,5.0,8.0,44.0,0.0,0.0
8460535,2009,Jose Theodore,WSH,G,all,47,155138.0,126.82,121.0,2442.0,96.14,100.0,289.71,281.0,1327.65,1352.0,41.95,44.0,737.03,593.0,551.11,710.0,121.31,1339.0,386.0,119.0,40.48,45.73,40.6,34.0,42.0,45.0,598.0,0.0,0.0
8460535,2009,Jose Theodore,WSH,G,5on5,47,119097.0,82.58,70.0,1771.0,65.17,68.0,217.96,218.0,957.08,984.0,29.71,34.0,526.34,414.0,407.6,533.0,79.71,984.0,278.0,69.0,30.79,32.67,19.12,24.0,28.0,18.0,440.0,0.0,0.0
8460535,2009,Jose Theodore,WSH,G,4on5,47,16370.0,25.48,30.0,432.0,20.86,18.0,46.74,41.0,229.95,226.0,1.13,1.0,144.98,123.0,76.51,101.0,24.2,237.0,58.0,27.0,6.07,7.03,12.38,6.0,6.0,18.0,110.0,0.0,0.0
8460535,2009,Jose Theodore,WSH,G,5on4,47,14550.0,3.38,4.0,49.0,1.58,2.0,4.0,3.0,32.54,37.0,8.02,8.0,9.39,9.0,27.73,28.0,3.34,29.0,15.0,3.0,0.81,1.76,0.8,1.0,3.0,0.0,2.0,0.0,0.0
8467913,2009,Alex Auld,NYR,G,other,24,2764.0,3.71,4.0,66.0,2.4,2.0,7.91,8.0,37.82,36.0,1.02,1.0,20.16,17.0,16.6,18.0,3.52,40.0,8.0,4.0,1.4,0.94,1.37,1.0,2.0,1.0,14.0,0.0,0.0
8467913,2009,Alex Auld,NYR,G,all,24,77912.0,50.81,64.0,1162.0,41.9,28.0,137.53,125.0,625.39,610.0,20.14,19.0,354.18,289.0,274.67,358.0,49.57,701.0,142.0,36.0,21.93,16.92,11.96,21.0,31.0,12.0,283.0,2.0,1.0
8467913,2009,Alex Auld,NYR,G,5on5,24,62931.0,35.49,46.0,898.0,31.33,20.0,109.89,97.0,485.78,472.0,15.54,17.0,276.99,223.0,213.01,287.0,34.82,559.0,101.0,22.0,17.23,11.89,6.37,16.0,22.0,8.0,216.0,2.0,1.0
8467913,2009,Alex Auld,NYR,G,4on5,24,5740.0,10.07,12.0,162.0,7.18,6.0,17.24,16.0,81.11,80.0,0.45,0.0,50.74,42.0,26.93,38.0,9.68,78.0,28.0,9.0,2.57,3.48,4.01,3.0,6.0,3.0,47.0,0.0,0.0
8467913,2009,Alex Auld,NYR,G,5on4,24,6477.0,1.54,2.0,36.0,0.98,0.0,2.5,4.0,20.67,22.0,3.13,1.0,6.29,7.0,18.13,15.0,1.54,24.0,5.0,1.0,0.73,0.6,0.21,1.0,1.0,0.0,6.0,0.0,0.0
8470216,2009,Josh Harding,MIN,G,other,25,2374.0,2.98,3.0,48.0,2.0,1.0,5.03,4.0,25.26,24.0,0.43,1.0,15.4,15.0,8.7,12.0,2.89,25.0,6.0,4.0,0.87,0.66,1.46,2.0,0.0,1.0,13.0,0.0,0.0
8470216,2009,Josh Harding,MIN,G,all,25,78011.0,56.34,66.0,1222.0,44.6,44.0,148.1,177.0,655.73,692.0,18.74,22.0,369.23,287.0,276.51,320.0,54.41,698.0,176.0,42.0,21.6,20.97,13.77,22.0,33.0,11.0,306.0,4.0,2.0
8470216,2009,Josh Harding,MIN,G,5on5,25,60521.0,38.51,42.0,934.0,31.54,36.0,116.97,140.0,495.73,534.0,14.9,16.0,274.24,210.0,211.75,244.0,37.13,541.0,120.0,28.0,16.25,14.23,8.02,14.0,22.0,6.0,245.0,2.0,1.0
8470216,2009,Josh Harding,MIN,G,4on5,25,7477.0,11.98,19.0,199.0,9.8,5.0,22.41,27.0,108.97,104.0,0.37,1.0,71.4,60.0,36.77,42.0,11.58,110.0,39.0,7.0,3.83,4.64,3.52,6.0,10.0,3.0,43.0,2.0,1.0
8470216,2009,Josh Harding,MIN,G,5on4,25,7639.0,2.57,2.0,34.0,1.07,2.0,2.82,5.0,21.99,26.0,2.94,4.0,6.54,2.0,17.37,19.0,2.52,18.0,11.0,2.0,0.57,1.43,0.57,0.0,1.0,1.0,3.0,0.0,0.0
8471715,2009,Ondrej Pavelec,ATL,G,other,42,4371.0,10.09,11.0,135.0,6.01,10.0,16.62,18.0,77.42,88.0,1.17,2.0,45.22,45.0,28.33,23.0,8.82,65.0,31.0,13.0,2.11,3.81,4.17,2.0,4.0,5.0,26.0,0.0,0.0
8471715,2009,Ondrej Pavelec,ATL,G,all,42,138755.0,127.65,127.0,2335.0,93.44,104.0,285.58,287.0,1298.37,1353.0,33.22,21.0,721.99,617.0,524.36,622.0,120.97,1285.0,380.0,129.0,37.93,46.66,43.05,35.0,48.0,44.0,541.0,0.0,0.0
8471715,2009,Ondrej Pavelec,ATL,G,5on5,42,107055.0,83.24,91.0,1749.0,65.78,70.0,221.27,220.0,967.45,1011.0,25.56,18.0,534.81,435.0,402.55,493.0,80.27,1000.0,265.0,73.0,30.5,32.5,20.24,32.0,38.0,21.0,411.0,0.0,0.0
8471715,2009,Ondrej Pavelec,ATL,G,4on5,42,13584.0,30.22,22.0,397.0,19.69,23.0,42.78,43.0,217.63,219.0,0.81,0.0,130.18,130.0,68.28,75.0,28.03,192.0,67.0,39.0,4.45,8.39,17.37,1.0,4.0,17.0,99.0,0.0,0.0
8471715,2009,Ondrej Pavelec,ATL,G,5on4,42,13745.0,3.23,3.0,47.0,1.64,0.0,4.18,5.0,32.13,31.0,5.68,1.0,9.74,5.0,24.32,31.0,3.17,26.0,15.0,3.0,0.74,1.64,0.84,0.0,2.0,1.0,3.0,0.0,0.0
8459140,2009,Nikolai Khabibulin,EDM,G,other,18,1708.0,4.3,2.0,54.0,2.16,1.0,5.09,4.0,28.0,30.0,0.75,0.0,16.49,17.0,10.01,14.0,3.93,22.0,12.0,5.0,0.67,1.64,1.99,0.0,2.0,0.0,15.0,0.0,0.0
8459140,2009,Nikolai Khabibulin,EDM,G,all,18,65347.0,52.6,55.0,1095.0,38.15,38.0,126.87,108.0,557.52,602.0,13.64,14.0,314.16,276.0,233.2,321.0,50.73,608.0,160.0,48.0,17.82,19.56,15.23,20.0,17.0,18.0,279.0,4.0,2.0
8459140,2009,Nikolai Khabibulin,EDM,G,5on5,18,49956.0,37.52,36.0,829.0,27.32,29.0,100.14,84.0,425.11,463.0,10.02,11.0,234.89,215.0,182.19,248.0,36.51,466.0,126.0,32.0,14.21,15.09,8.22,13.0,13.0,10.0,205.0,2.0,1.0
8459140,2009,Nikolai Khabibulin,EDM,G,4on5,18,6357.0,9.65,15.0,186.0,8.09,8.0,19.44,17.0,89.6,95.0,0.22,1.0,57.89,42.0,30.19,47.0,9.16,104.0,19.0,10.0,2.5,2.37,4.78,6.0,2.0,7.0,53.0,2.0,1.0
8459140,2009,Nikolai Khabibulin,EDM,G,5on4,18,7326.0,1.02,2.0,22.0,0.47,0.0,1.74,1.0,12.69,12.0,2.56,2.0,3.85,2.0,9.59,11.0,1.02,13.0,3.0,1.0,0.32,0.46,0.24,1.0,0.0,1.0,5.0,0.0,0.0
8469548,2009,Ray Emery,PHI,G,other,29,4487.0,8.48,5.0,108.0,4.58,5.0,11.55,12.0,60.68,56.0,1.53,3.0,32.88,25.0,22.37,34.0,7.69,51.0,22.0,9.0,1.57,2.93,3.98,0.0,1.0,4.0,26.0,0.0,0.0
8469548,2009,Ray Emery,PHI,G,all,29,101013.0,79.69,74.0,1515.0,53.53,59.0,171.63,182.0,786.92,784.0,28.84,29.0,423.75,339.0,329.44,402.0,76.16,804.0,187.0,93.0,22.77,22.76,34.17,19.0,18.0,37.0,431.0,2.0,1.0
8469548,2009,Ray Emery,PHI,G,5on5,29,75567.0,50.62,40.0,1093.0,37.06,47.0,131.65,145.0,573.53,578.0,20.4,16.0,303.52,232.0,243.1,300.0,49.28,595.0,135.0,55.0,18.13,16.15,16.33,13.0,11.0,16.0,308.0,0.0,0.0
8469548,2009,Ray Emery,PHI,G,4on5,29,10004.0,18.84,25.0,269.0,11.04,7.0,25.87,24.0,131.91,123.0,0.82,0.0,81.67,75.0,43.39,50.0,17.43,132.0,27.0,26.0,2.43,3.29,13.12,5.0,5.0,15.0,84.0,2.0,1.0
8469548,2009,Ray Emery,PHI,G,5on4,29,10955.0,1.66,4.0,39.0,0.77,0.0,2.19,0.0,19.38,25.0,6.04,10.0,5.01,7.0,19.83,18.0,1.66,24.0,3.0,3.0,0.53,0.39,0.75,1.0,1.0,2.0,9.0,0.0,0.0
8471239,2009,Cory Schneider,VAN,G,other,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8471239,2009,Cory Schneider,VAN,G,all,2,4722.0,6.05,5.0,94.0,4.3,7.0,13.91,25.0,61.55,59.0,1.85,1.0,32.57,24.0,25.26,21.0,5.8,55.0,20.0,9.0,1.49,2.4,2.17,1.0,2.0,2.0,10.0,0.0,0.0
8471239,2009,Cory Schneider,VAN,G,5on5,2,4160.0,5.02,3.0,76.0,3.36,6.0,11.88,23.0,50.4,49.0,1.69,1.0,25.71,17.0,19.48,16.0,4.84,43.0,15.0,9.0,1.06,1.79,2.17,1.0,0.0,2.0,9.0,0.0,0.0
8471239,2009,Cory Schneider,VAN,G,4on5,2,343.0,1.02,2.0,15.0,0.92,1.0,1.99,2.0,9.78,7.0,0.0,0.0,6.64,7.0,3.12,2.0,0.95,9.0,5.0,0.0,0.41,0.61,0.0,0.0,2.0,0.0,1.0,0.0,0.0
8471239,2009,Cory Schneider,VAN,G,5on4,2,194.0,0.01,0.0,3.0,0.03,0.0,0.04,0.0,1.37,3.0,0.13,0.0,0.22,0.0,2.66,3.0,0.01,3.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8460612,2009,Marty Turco,DAL,G,other,52,3849.0,9.01,5.0,152.0,5.74,8.0,15.4,21.0,78.65,78.0,2.45,2.0,44.39,37.0,31.81,36.0,8.45,72.0,27.0,10.0,2.42,3.08,3.51,2.0,1.0,2.0,43.0,0.0,0.0
8460612,2009,Marty Turco,DAL,G,all,52,181071.0,136.43,137.0,2925.0,109.27,113.0,362.57,319.0,1608.57,1583.0,49.05,38.0,895.78,754.0,674.32,861.0,130.86,1742.0,370.0,118.0,49.43,44.24,42.76,48.0,42.0,47.0,695.0,10.0,5.0
8460612,2009,Marty Turco,DAL,G,5on5,52,143053.0,88.61,85.0,2192.0,76.3,68.0,284.22,243.0,1205.7,1173.0,35.28,23.0,667.68,560.0,513.68,679.0,86.37,1343.0,261.0,65.0,38.95,31.12,18.54,38.0,30.0,17.0,523.0,8.0,4.0
8460612,2009,Marty Turco,DAL,G,4on5,52,15485.0,32.81,42.0,488.0,24.26,30.0,54.19,50.0,265.38,271.0,0.77,2.0,164.45,140.0,86.59,100.0,30.23,275.0,59.0,37.0,6.48,7.22,19.1,8.0,6.0,28.0,117.0,0.0,0.0
8460612,2009,Marty Turco,DAL,G,5on4,52,18684.0,4.85,4.0,79.0,2.52,5.0,6.65,2.0,49.75,53.0,10.04,11.0,15.15,15.0,37.41,41.0,4.71,44.0,20.0,4.0,1.35,2.49,1.02,0.0,4.0,0.0,11.0,2.0,1.0
8469658,2009,Cristobal Huet,CHI,G,other,48,4595.0,9.21,6.0,113.0,4.32,5.0,11.56,12.0,60.27,54.0,2.05,2.0,30.16,25.0,23.8,32.0,8.61,44.0,24.0,13.0,1.49,2.91,4.81,2.0,1.0,3.0,32.0,0.0,0.0
8469658,2009,Cristobal Huet,CHI,G,all,48,163800.0,97.27,114.0,2072.0,74.5,72.0,240.55,216.0,1078.83,1083.0,48.73,43.0,596.39,454.0,444.77,607.0,94.17,1097.0,304.0,88.0,33.09,37.65,26.53,46.0,36.0,32.0,583.0,4.0,2.0
8469658,2009,Cristobal Huet,CHI,G,5on5,48,130151.0,68.59,88.0,1561.0,52.96,48.0,187.57,177.0,816.85,832.0,36.96,33.0,447.06,320.0,345.9,472.0,67.21,857.0,217.0,55.0,26.8,26.72,15.07,41.0,25.0,22.0,432.0,4.0,2.0
8469658,2009,Cristobal Huet,CHI,G,4on5,48,14525.0,18.14,19.0,367.0,16.54,18.0,38.54,25.0,183.51,180.0,1.41,4.0,113.51,105.0,62.11,87.0,17.03,178.0,58.0,19.0,4.35,7.38,6.41,3.0,9.0,7.0,112.0,0.0,0.0
8469658,2009,Cristobal Huet,CHI,G,5on4,48,14529.0,1.18,1.0,27.0,0.6,1.0,2.46,2.0,15.93,15.0,7.49,3.0,4.67,3.0,11.64,14.0,1.17,16.0,4.0,1.0,0.42,0.52,0.24,0.0,1.0,0.0,6.0,0.0,0.0
8473607,2009,Michal Neuvirth,WSH,G,other,17,1939.0,2.25,2.0,43.0,1.48,0.0,4.47,7.0,22.36,21.0,0.64,0.0,13.69,13.0,9.36,9.0,2.17,22.0,9.0,1.0,0.74,1.13,0.39,1.0,1.0,0.0,11.0,0.0,0.0
8473607,2009,Michal Neuvirth,WSH,G,all,17,52333.0,40.97,40.0,844.0,32.24,29.0,104.09,154.0,459.22,464.0,16.73,8.0,259.0,195.0,192.48,215.0,39.63,479.0,124.0,41.0,14.69,14.71,11.57,16.0,10.0,14.0,200.0,0.0,0.0
8473607,2009,Michal Neuvirth,WSH,G,5on5,17,41468.0,29.12,28.0,651.0,23.48,23.0,83.16,124.0,350.58,355.0,13.01,7.0,195.19,140.0,147.43,166.0,28.24,378.0,87.0,25.0,12.18,10.25,6.68,13.0,7.0,8.0,161.0,0.0,0.0
8473607,2009,Michal Neuvirth,WSH,G,4on5,17,4423.0,7.24,7.0,125.0,6.21,5.0,14.53,21.0,68.9,69.0,0.57,0.0,45.37,38.0,23.3,27.0,6.87,69.0,19.0,11.0,1.45,2.17,3.62,1.0,1.0,5.0,26.0,0.0,0.0
8473607,2009,Michal Neuvirth,WSH,G,5on4,17,4503.0,2.36,3.0,25.0,1.08,1.0,1.93,2.0,17.39,19.0,2.52,1.0,4.76,4.0,12.38,13.0,2.35,10.0,9.0,4.0,0.33,1.16,0.88,1.0,1.0,1.0,2.0,0.0,0.0
8473523,2009,Jhonas Enroth,BUF,G,other,1,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8473523,2009,Jhonas Enroth,BUF,G,all,1,3498.0,2.83,4.0,47.0,2.1,3.0,7.07,8.0,32.18,37.0,0.84,0.0,17.08,8.0,14.91,20.0,2.71,32.0,11.0,2.0,0.81,1.48,0.53,2.0,1.0,1.0,2.0,0.0,0.0
8473523,2009,Jhonas Enroth,BUF,G,5on5,1,2471.0,1.52,2.0,33.0,1.35,1.0,5.3,8.0,22.02,24.0,0.64,0.0,12.13,5.0,10.01,14.0,1.49,24.0,6.0,1.0,0.6,0.71,0.21,1.0,0.0,1.0,2.0,0.0,0.0
8473523,2009,Jhonas Enroth,BUF,G,4on5,1,207.0,0.58,2.0,8.0,0.53,1.0,1.16,0.0,5.38,7.0,0.0,0.0,3.72,3.0,1.8,1.0,0.55,5.0,3.0,0.0,0.19,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0
8473523,2009,Jhonas Enroth,BUF,G,5on4,1,747.0,0.72,0.0,6.0,0.22,1.0,0.6,0.0,4.78,6.0,0.13,0.0,1.22,0.0,3.09,5.0,0.66,3.0,2.0,1.0,0.03,0.37,0.33,0.0,0.0,0.0,0.0,0.0,0.0
8469461,2009,Pascal Leclaire,OTT,G,other,34,3155.0,4.35,2.0,84.0,2.78,2.0,9.38,13.0,43.88,41.0,1.68,4.0,23.58,22.0,18.49,18.0,4.07,44.0,13.0,3.0,1.42,1.85,1.07,0.0,0.0,2.0,24.0,0.0,0.0
8469461,2009,Pascal Leclaire,OTT,G,all,34,104688.0,76.2,93.0,1567.0,58.41,64.0,188.76,165.0,832.55,822.0,26.72,32.0,461.69,364.0,335.51,437.0,72.71,883.0,179.0,85.0,25.84,21.44,28.92,33.0,29.0,31.0,420.0,2.0,1.0
8469461,2009,Pascal Leclaire,OTT,G,5on5,34,81415.0,49.05,69.0,1145.0,39.58,47.0,142.02,107.0,600.85,591.0,19.95,17.0,328.07,248.0,248.96,339.0,47.69,645.0,131.0,51.0,19.68,15.49,13.87,31.0,23.0,15.0,318.0,0.0,0.0
8469461,2009,Pascal Leclaire,OTT,G,4on5,34,10560.0,21.73,21.0,314.0,15.43,15.0,35.56,43.0,173.12,174.0,1.11,3.0,105.47,89.0,54.53,66.0,19.88,176.0,31.0,31.0,4.17,3.59,13.98,2.0,5.0,14.0,76.0,2.0,1.0
8469461,2009,Pascal Leclaire,OTT,G,5on4,34,9558.0,1.07,1.0,24.0,0.63,0.0,1.8,2.0,14.7,16.0,3.99,8.0,4.57,5.0,13.52,14.0,1.07,18.0,4.0,0.0,0.57,0.51,0.0,0.0,1.0,0.0,2.0,0.0,0.0
8469152,2009,Ty Conklin,STL,G,other,26,2910.0,5.27,4.0,98.0,3.8,1.0,10.64,21.0,53.49,52.0,1.35,1.0,30.79,21.0,22.6,25.0,4.9,49.0,25.0,1.0,1.77,3.01,0.5,0.0,4.0,0.0,23.0,0.0,0.0
8469152,2009,Ty Conklin,STL,G,all,26,87071.0,64.85,60.0,1350.0,51.82,38.0,167.55,189.0,753.05,764.0,23.58,20.0,425.73,348.0,314.54,389.0,62.61,774.0,233.0,42.0,24.13,27.41,13.3,27.0,21.0,12.0,301.0,4.0,2.0
8469152,2009,Ty Conklin,STL,G,5on5,26,65652.0,42.06,44.0,939.0,35.08,31.0,124.3,128.0,536.47,541.0,17.53,17.0,297.93,236.0,228.44,286.0,40.78,570.0,153.0,22.0,17.6,18.35,6.1,23.0,17.0,4.0,194.0,4.0,2.0
8469152,2009,Ty Conklin,STL,G,4on5,26,10166.0,15.34,10.0,279.0,12.04,6.0,30.14,38.0,143.93,149.0,0.64,1.0,90.75,88.0,49.81,59.0,14.75,138.0,50.0,15.0,4.26,5.49,5.6,4.0,0.0,6.0,76.0,0.0,0.0
8469152,2009,Ty Conklin,STL,G,5on4,26,8343.0,1.71,2.0,29.0,0.66,0.0,1.84,1.0,15.46,18.0,3.97,1.0,4.41,2.0,11.98,16.0,1.71,14.0,4.0,3.0,0.36,0.47,0.88,0.0,0.0,2.0,8.0,0.0,0.0
8470860,2009,Jaroslav Halak,MTL,G,other,45,5084.0,14.42,9.0,145.0,6.27,7.0,16.59,14.0,85.68,89.0,2.26,2.0,42.9,45.0,33.14,40.0,11.76,63.0,34.0,19.0,2.46,4.06,7.9,1.0,1.0,7.0,29.0,0.0,0.0
8470860,2009,Jaroslav Halak,MTL,G,all,45,157796.0,124.58,105.0,2612.0,95.51,101.0,312.72,293.0,1397.4,1386.0,40.88,43.0,768.4,604.0,585.73,792.0,118.4,1446.0,363.0,122.0,39.94,43.9,40.74,28.0,41.0,36.0,681.0,0.0,0.0
8470860,2009,Jaroslav Halak,MTL,G,5on5,45,126000.0,84.86,70.0,2032.0,69.35,76.0,250.17,233.0,1077.02,1060.0,30.9,33.0,591.8,450.0,460.76,633.0,82.47,1144.0,271.0,76.0,32.02,32.52,20.32,23.0,30.0,17.0,541.0,0.0,0.0
8470860,2009,Jaroslav Halak,MTL,G,4on5,45,14613.0,21.38,20.0,373.0,17.95,16.0,40.66,39.0,198.03,198.0,1.17,0.0,121.9,101.0,64.85,93.0,20.31,207.0,44.0,22.0,4.77,5.64,10.96,3.0,5.0,12.0,100.0,0.0,0.0
8470860,2009,Jaroslav Halak,MTL,G,5on4,45,12099.0,3.53,5.0,51.0,1.64,2.0,4.15,6.0,31.22,33.0,6.4,7.0,9.49,6.0,24.29,23.0,3.46,28.0,11.0,5.0,0.6,1.37,1.56,1.0,4.0,0.0,7.0,0.0,0.0
8474488,2009,Matt Climie,DAL,G,other,1,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8474488,2009,Matt Climie,DAL,G,all,1,3600.0,3.2,5.0,63.0,2.75,1.0,7.38,9.0,36.55,38.0,1.04,0.0,20.02,17.0,16.54,17.0,3.12,33.0,17.0,1.0,1.08,1.89,0.23,0.0,4.0,1.0,12.0,0.0,0.0
8474488,2009,Matt Climie,DAL,G,5on5,1,2930.0,2.92,4.0,58.0,2.47,1.0,6.86,9.0,32.88,34.0,0.68,0.0,18.06,17.0,14.69,14.0,2.84,29.0,16.0,1.0,0.97,1.71,0.23,0.0,3.0,1.0,12.0,0.0,0.0
8474488,2009,Matt Climie,DAL,G,4on5,1,213.0,0.04,0.0,3.0,0.19,0.0,0.37,0.0,2.15,2.0,0.02,0.0,1.52,0.0,0.82,2.0,0.03,3.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8474488,2009,Matt Climie,DAL,G,5on4,1,430.0,0.25,1.0,2.0,0.1,0.0,0.15,0.0,1.52,2.0,0.28,0.0,0.44,0.0,1.02,1.0,0.25,1.0,1.0,0.0,0.07,0.17,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8462052,2009,Brian Boucher,PHI,G,other,33,3976.0,3.94,5.0,60.0,2.23,2.0,6.65,6.0,31.71,32.0,1.14,1.0,18.34,18.0,12.65,13.0,3.73,33.0,7.0,5.0,1.07,0.82,2.06,1.0,1.0,3.0,15.0,2.0,1.0
8462052,2009,Brian Boucher,PHI,G,all,33,104522.0,71.65,80.0,1505.0,51.84,65.0,182.33,186.0,791.61,796.0,29.05,36.0,437.98,344.0,328.45,400.0,68.76,845.0,183.0,70.0,24.22,21.78,25.65,22.0,28.0,30.0,407.0,2.0,1.0
8462052,2009,Brian Boucher,PHI,G,5on5,33,81139.0,48.43,54.0,1159.0,38.34,48.0,145.64,159.0,615.29,619.0,22.81,31.0,337.37,253.0,262.53,325.0,47.27,669.0,145.0,38.0,19.64,17.28,11.51,16.0,22.0,16.0,307.0,0.0,0.0
8462052,2009,Brian Boucher,PHI,G,4on5,33,10432.0,18.15,19.0,261.0,10.64,14.0,27.84,20.0,130.45,126.0,0.64,0.0,77.43,70.0,41.47,50.0,16.65,126.0,29.0,25.0,3.01,3.46,11.67,4.0,5.0,10.0,81.0,0.0,0.0
8462052,2009,Brian Boucher,PHI,G,5on4,33,8975.0,0.95,2.0,20.0,0.45,1.0,1.49,1.0,10.64,14.0,4.33,4.0,2.9,2.0,9.9,9.0,0.95,12.0,2.0,2.0,0.33,0.21,0.41,1.0,0.0,1.0,4.0,0.0,0.0
8459579,2009,Patrick Lalime,BUF,G,other,16,3182.0,5.27,2.0,57.0,2.71,2.0,6.61,8.0,32.8,30.0,0.97,1.0,18.31,18.0,10.98,14.0,4.21,25.0,10.0,10.0,1.0,1.23,3.04,2.0,0.0,0.0,12.0,2.0,1.0
8459579,2009,Patrick Lalime,BUF,G,all,16,50129.0,40.74,40.0,764.0,29.9,27.0,96.88,92.0,432.17,432.0,13.87,8.0,241.48,200.0,178.91,229.0,38.81,442.0,118.0,42.0,13.24,14.24,13.27,14.0,15.0,11.0,162.0,2.0,1.0
8459579,2009,Patrick Lalime,BUF,G,5on5,16,35877.0,25.75,28.0,547.0,19.64,19.0,72.89,71.0,310.52,312.0,9.83,5.0,170.55,131.0,133.08,172.0,25.16,325.0,86.0,21.0,9.72,10.31,5.72,9.0,13.0,6.0,115.0,0.0,0.0
8459579,2009,Patrick Lalime,BUF,G,4on5,16,5143.0,8.1,10.0,132.0,6.77,5.0,15.27,12.0,73.48,72.0,0.25,0.0,47.82,47.0,23.63,28.0,7.9,77.0,18.0,9.0,2.01,2.15,3.95,3.0,2.0,5.0,28.0,0.0,0.0
8459579,2009,Patrick Lalime,BUF,G,5on4,16,5927.0,1.6,0.0,27.0,0.77,1.0,1.99,1.0,14.65,17.0,2.79,2.0,4.58,4.0,10.62,14.0,1.53,14.0,4.0,2.0,0.49,0.55,0.55,0.0,0.0,0.0,7.0,0.0,0.0
8460705,2009,Evgeni Nabokov,S.J,G,other,71,8984.0,17.94,15.0,279.0,10.65,7.0,29.65,34.0,145.78,143.0,3.51,3.0,81.57,70.0,59.36,74.0,17.11,136.0,49.0,21.0,4.44,5.94,7.56,5.0,6.0,4.0,73.0,0.0,0.0
8460705,2009,Evgeni Nabokov,S.J,G,all,71,250448.0,190.31,170.0,3932.0,148.8,166.0,484.07,544.0,2149.76,2168.0,69.96,63.0,1199.56,952.0,901.36,1145.0,183.86,2319.0,538.0,172.0,67.58,65.66,57.09,50.0,54.0,66.0,903.0,6.0,3.0
8460705,2009,Evgeni Nabokov,S.J,G,5on5,71,193302.0,125.48,110.0,2870.0,101.29,111.0,367.78,416.0,1577.27,1584.0,51.22,48.0,873.38,686.0,674.85,851.0,122.16,1739.0,371.0,105.0,50.95,45.2,29.33,34.0,37.0,39.0,655.0,6.0,3.0
