playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8476921,2022,Jordan Martinook,CAR,L,all,51,47961.0,1097.0,39.63,0.54,0.59,0.55,0.61,0.55,0.6,309.0,113.36,14.02,8.24,25.62,4.03,60.45,45.65,13.26,14.14,13.37,11.0,3.0,103.0,55.0,33.0,191.0,25.0,11.0,19.0,3.0,18.0,3.0,54.0,53.0,92.0,147.0,18.0,36.0,22.0,55.0,28.0,13.0,100.0,42.0,16.0,3.21,5.13,5.68,2.0,4.0,5.0,195.75,158.0,160.8,3.0,1.75,3.98,3.66,12.11,12.22,11.77,1097.0,156.0,184.0,210.0,547.0,172.0,95.0,155.0,675.0,22.0,27.0,138984.0,36.0,24.0,12.0,18.0,421.14,43.14,40.9,43.83,41.56,388.0,202.0,196.0,786.0,38.0,59.0,7.0,423.0,116.0,51.0,11.88,13.92,17.34,15.0,13.0,10.0,805.25,590.0,602.73,6.19,11.35,11.19,38.14,38.67,37.14,354.25,37.0,35.18,36.53,34.73,366.0,119.0,148.0,633.0,42.0,35.0,6.0,337.0,109.0,39.0,8.89,13.42,14.69,11.0,19.0,12.0,620.7,485.0,477.31,5.99,8.66,8.66,34.34,33.93,33.06,142.76,98.56,2671.0,1741.0,0.0,0.0,0.0,0.0,0.0,0.0
8476921,2022,Jordan Martinook,CAR,L,5on5,51,40915.0,887.0,39.63,0.61,0.6,0.61,0.59,0.61,0.59,239.0,103.84,10.61,7.71,24.53,3.71,57.37,41.07,10.14,10.73,10.25,10.0,3.0,94.0,51.0,32.0,177.0,22.0,9.0,19.0,3.0,16.0,3.0,48.0,50.0,85.0,136.0,18.0,36.0,18.0,54.0,25.0,11.0,96.0,38.0,11.0,3.08,4.69,2.84,2.0,4.0,3.0,181.75,145.0,147.8,2.0,1.61,3.98,3.11,9.1,9.22,9.01,887.0,138.0,96.0,198.0,455.0,155.0,77.0,129.0,526.0,18.0,20.0,107008.0,36.0,24.0,12.0,15.0,391.26,35.3,33.91,35.99,34.58,357.0,193.0,185.0,735.0,33.0,59.0,7.0,406.0,103.0,41.0,11.4,12.42,11.49,15.0,12.0,6.0,754.25,550.0,562.73,5.75,11.35,10.64,30.41,30.94,30.25,262.9,22.75,21.9,22.28,21.46,267.0,92.0,110.0,469.0,26.0,18.0,1.0,256.0,82.0,21.0,6.93,10.23,5.59,9.0,15.0,2.0,456.7,359.0,351.31,3.73,3.76,3.76,22.72,22.32,21.81,87.9,59.74,1933.0,1328.0,0.81,0.61,15.0,14.0,14.0,12.0
8476921,2022,Jordan Martinook,CAR,L,4on5,51,5620.0,152.0,36.33,0.15,0.16,0.14,0.21,0.16,0.23,146.0,5.36,0.63,0.31,0.71,0.18,1.55,3.62,0.63,0.63,0.63,0.0,0.0,6.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,6.0,7.0,0.0,0.0,4.0,1.0,3.0,2.0,3.0,3.0,1.0,0.12,0.29,0.22,0.0,0.0,0.0,7.0,7.0,7.0,1.0,0.07,0.0,0.0,0.7,0.7,0.7,152.0,3.0,79.0,7.0,63.0,11.0,11.0,20.0,110.0,4.0,0.0,9712.0,0.0,0.0,0.0,0.0,14.55,1.45,1.45,1.45,1.45,17.0,2.0,3.0,22.0,1.0,0.0,0.0,11.0,6.0,2.0,0.27,0.66,0.52,0.0,1.0,0.0,22.0,19.0,19.0,0.18,0.0,0.0,1.62,1.62,1.62,72.6,8.47,8.19,8.47,8.19,78.0,23.0,31.0,132.0,10.0,13.0,3.0,74.0,18.0,9.0,1.62,2.1,4.75,2.0,2.0,6.0,132.0,101.0,101.0,1.86,2.94,2.94,7.4,7.4,7.23,3.14,16.32,51.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0
8476921,2022,Jordan Martinook,CAR,L,5on4,51,368.0,39.0,17.47,0.64,0.92,0.83,0.9,0.75,0.89,279.0,1.39,0.56,0.14,0.27,0.09,0.52,0.44,0.51,0.56,0.51,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.01,0.0,0.55,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.04,0.0,0.55,0.05,0.05,0.05,39.0,14.0,1.0,3.0,21.0,4.0,4.0,4.0,27.0,0.0,4.0,10079.0,0.0,0.0,0.0,2.0,4.37,0.87,0.74,0.87,0.74,4.0,2.0,4.0,10.0,0.0,0.0,0.0,3.0,2.0,1.0,0.11,0.22,0.55,0.0,0.0,0.0,10.0,6.0,6.0,0.1,0.0,0.55,0.43,0.43,0.33,1.58,0.48,0.45,0.48,0.45,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.09,0.39,0.0,0.0,1.0,2.0,2.0,2.0,0.02,0.39,0.39,0.11,0.11,0.11,23.13,2.04,334.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
8478136,2022,Jake Middleton,MIN,D,other,47,1511.0,27.0,7.13,0.64,0.53,0.49,0.5,0.52,0.5,96.0,3.43,1.78,0.14,0.35,0.07,0.89,0.77,0.85,1.78,0.85,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,2.0,0.12,0.0,1.66,0.0,0.0,0.0,4.0,4.0,4.0,1.0,0.05,0.79,1.66,0.17,0.17,0.14,27.0,4.0,4.0,4.0,15.0,2.0,4.0,3.0,18.0,0.0,0.0,3658.0,0.0,0.0,0.0,4.0,17.07,6.89,5.94,6.89,5.94,17.0,6.0,4.0,27.0,3.0,2.0,0.0,9.0,5.0,9.0,0.44,0.66,5.79,0.0,0.0,3.0,27.0,23.0,23.0,0.23,1.66,1.66,5.46,5.46,5.42,16.78,3.92,3.47,3.92,3.47,15.0,6.0,7.0,28.0,1.0,7.0,1.0,10.0,3.0,8.0,0.37,0.4,3.15,0.0,0.0,1.0,28.0,21.0,21.0,0.41,2.11,2.11,2.21,2.21,2.15,11.39,9.95,78.0,77.0,0.01,0.0,1.0,0.0,1.0,0.0
8478136,2022,Jake Middleton,MIN,D,all,47,51630.0,1061.0,8.75,0.47,0.53,0.44,0.53,0.46,0.53,188.0,47.86,3.66,2.64,11.8,1.59,26.49,21.82,2.72,3.67,2.73,3.0,3.0,40.0,28.0,32.0,100.0,8.0,2.0,2.0,0.0,9.0,0.0,24.0,31.0,38.0,66.0,15.0,39.0,0.0,70.0,12.0,13.0,61.0,5.0,2.0,1.32,0.69,1.66,2.0,0.0,0.0,99.61,68.0,67.71,11.0,0.56,0.95,1.66,2.56,2.58,2.54,1061.0,81.0,174.0,166.0,640.0,125.0,131.0,134.0,671.0,0.0,0.0,120322.0,39.0,27.0,9.0,88.0,393.03,38.77,36.81,39.07,37.11,370.0,170.0,174.0,714.0,34.0,33.0,4.0,387.0,113.0,40.0,11.66,13.53,13.58,8.0,16.0,10.0,721.73,540.0,545.75,5.45,8.0,8.0,36.21,36.55,35.99,450.5,44.57,41.38,44.38,41.22,459.0,168.0,267.0,894.0,43.0,43.0,7.0,459.0,127.0,41.0,13.23,15.19,16.15,14.0,15.0,14.0,889.9,627.0,625.64,6.87,10.63,10.63,40.79,40.74,38.37,110.59,99.2,2017.0,1783.0,0.0,0.0,0.0,0.0,0.0,0.0
8478136,2022,Jake Middleton,MIN,D,5on5,47,43996.0,896.0,8.75,0.5,0.51,0.48,0.52,0.5,0.51,174.0,40.04,1.6,2.3,10.65,1.38,24.09,17.98,1.59,1.61,1.6,2.0,3.0,32.0,26.0,32.0,90.0,7.0,2.0,1.0,0.0,9.0,0.0,21.0,25.0,30.0,56.0,15.0,39.0,0.0,62.0,10.0,12.0,54.0,4.0,0.0,1.06,0.54,0.0,2.0,0.0,0.0,89.61,58.0,57.71,10.0,0.46,0.16,0.0,2.06,2.07,2.06,896.0,75.0,121.0,153.0,547.0,111.0,110.0,105.0,570.0,0.0,0.0,91580.0,39.0,23.0,7.0,60.0,347.81,28.96,27.99,29.26,28.28,327.0,154.0,166.0,647.0,26.0,28.0,4.0,355.0,100.0,26.0,10.63,11.88,6.45,8.0,14.0,4.0,654.73,481.0,486.75,4.8,5.65,5.86,27.9,28.23,27.72,347.87,28.43,27.43,28.24,27.27,354.0,133.0,217.0,704.0,27.0,27.0,4.0,370.0,98.0,19.0,10.89,11.83,5.71,11.0,11.0,5.0,699.91,487.0,485.64,4.57,5.83,5.83,27.16,27.11,26.5,60.95,58.46,1415.0,1320.0,3.46,0.28,63.0,7.0,49.0,4.0
8478136,2022,Jake Middleton,MIN,D,4on5,47,5788.0,125.0,8.53,0.17,0.08,0.17,0.09,0.2,0.12,140.0,3.65,0.13,0.14,0.58,0.1,1.15,2.89,0.13,0.13,0.13,1.0,0.0,4.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,5.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.03,0.0,0.0,0.17,0.17,0.17,125.0,0.0,49.0,7.0,69.0,11.0,16.0,25.0,73.0,0.0,0.0,9298.0,0.0,0.0,0.0,0.0,22.35,2.43,2.42,2.43,2.42,21.0,8.0,2.0,31.0,5.0,1.0,0.0,19.0,5.0,5.0,0.45,0.64,1.34,0.0,2.0,3.0,31.0,29.0,29.0,0.23,0.38,0.38,2.29,2.29,2.29,82.27,11.8,10.23,11.8,10.23,85.0,29.0,42.0,156.0,14.0,9.0,2.0,77.0,23.0,14.0,1.87,2.63,7.29,3.0,3.0,8.0,156.0,114.0,114.0,1.8,2.69,2.69,10.91,10.91,9.41,1.76,20.67,28.0,283.0,0.01,0.0,2.0,0.0,1.0,0.0
8478136,2022,Jake Middleton,MIN,D,5on4,47,335.0,13.0,2.08,1.0,0.9,1.0,0.93,1.0,0.92,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,2.0,9.0,1.0,1.0,1.0,10.0,0.0,0.0,4789.0,0.0,2.0,1.0,4.0,4.31,0.27,0.27,0.27,0.27,4.0,1.0,1.0,6.0,0.0,2.0,0.0,3.0,2.0,0.0,0.07,0.21,0.0,0.0,0.0,0.0,6.0,5.0,5.0,0.17,0.32,0.11,0.33,0.33,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.91,1.26,155.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8477444,2022,Andre Burakovsky,SEA,L,other,48,1494.0,26.0,21.76,0.3,0.45,0.64,0.35,0.6,0.34,101.0,4.87,0.28,0.39,0.94,0.16,3.57,1.67,0.27,0.28,0.27,0.0,3.0,6.0,1.0,6.0,13.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.28,0.0,0.0,2.0,0.0,0.0,13.0,7.0,7.0,0.0,0.12,0.0,0.0,0.39,0.39,0.39,26.0,10.0,0.0,3.0,13.0,1.0,1.0,7.0,17.0,0.0,1.0,2196.0,0.0,0.0,0.0,0.0,20.9,2.61,2.35,2.61,2.35,25.0,4.0,10.0,39.0,5.0,0.0,0.0,20.0,5.0,4.0,0.79,0.74,1.08,2.0,2.0,1.0,39.0,29.0,29.0,0.54,0.0,0.0,3.15,3.15,2.85,12.57,6.02,5.95,6.02,5.95,13.0,6.0,3.0,22.0,8.0,1.0,0.0,5.0,5.0,9.0,0.18,0.64,5.19,0.0,2.0,6.0,22.0,19.0,19.0,0.18,0.14,0.14,6.07,6.07,6.0,8.2,9.88,34.0,64.0,0.75,0.0,4.0,0.0,4.0,0.0
8477444,2022,Andre Burakovsky,SEA,L,all,48,48649.0,973.0,35.86,0.52,0.49,0.56,0.48,0.56,0.49,234.0,109.09,9.23,7.5,24.91,3.25,61.03,41.08,9.07,9.31,9.15,15.0,11.0,105.0,42.0,59.0,206.0,39.0,13.0,5.0,1.0,26.0,2.0,50.0,51.0,92.0,134.0,7.0,14.0,0.0,17.0,31.0,17.0,111.0,27.0,9.0,3.45,3.11,2.67,6.0,5.0,2.0,208.63,147.0,149.13,5.0,1.67,0.52,0.58,10.32,10.42,10.31,973.0,183.0,73.0,164.0,553.0,148.0,118.0,157.0,550.0,0.0,6.0,125257.0,14.0,20.0,10.0,15.0,456.31,44.75,42.1,44.93,42.27,463.0,173.0,216.0,852.0,52.0,32.0,5.0,466.0,126.0,44.0,13.71,15.46,15.58,18.0,20.0,14.0,862.34,636.0,642.72,7.5,6.63,6.63,45.62,45.85,43.72,365.44,40.94,39.01,40.97,39.04,354.0,149.0,161.0,664.0,42.0,40.0,5.0,332.0,125.0,46.0,9.95,15.79,15.2,10.0,18.0,14.0,659.85,503.0,501.84,5.39,8.71,8.72,37.6,37.64,36.94,105.38,109.97,1837.0,1962.0,0.0,0.0,0.0,0.0,0.0,0.0
8477444,2022,Andre Burakovsky,SEA,L,5on5,48,40017.0,844.0,35.86,0.46,0.54,0.5,0.52,0.51,0.53,220.0,79.44,6.54,5.42,18.46,2.36,41.7,31.52,6.41,6.63,6.49,10.0,4.0,79.0,27.0,35.0,141.0,22.0,8.0,4.0,1.0,21.0,1.0,31.0,41.0,71.0,98.0,7.0,14.0,0.0,17.0,29.0,14.0,80.0,19.0,7.0,2.55,2.32,1.67,4.0,4.0,0.0,143.63,106.0,108.13,5.0,1.12,0.48,0.58,7.08,7.18,7.1,844.0,103.0,72.0,153.0,516.0,132.0,110.0,128.0,474.0,0.0,5.0,102274.0,14.0,18.0,9.0,14.0,336.53,27.32,26.27,27.5,26.43,343.0,124.0,155.0,622.0,30.0,25.0,2.0,355.0,89.0,23.0,10.56,10.85,5.91,14.0,15.0,1.0,632.34,467.0,473.72,4.63,3.85,3.85,28.1,28.33,27.84,332.08,32.57,30.78,32.6,30.81,322.0,134.0,155.0,611.0,30.0,38.0,5.0,308.0,115.0,33.0,9.11,14.57,8.88,9.0,15.0,6.0,606.85,456.0,454.84,4.92,8.27,8.28,29.2,29.24,28.63,76.69,64.53,1588.0,1445.0,0.85,1.14,17.0,15.0,15.0,13.0
8477444,2022,Andre Burakovsky,SEA,L,4on5,48,19.0,2.0,3.9,0.0,0.81,0.0,0.25,0.0,0.27,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.14,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8477444,2022,Andre Burakovsky,SEA,L,5on4,48,7119.0,101.0,35.86,0.86,0.9,0.86,0.86,0.83,0.84,173.0,23.96,1.95,1.66,5.44,0.71,15.51,7.74,1.92,1.95,1.92,4.0,4.0,19.0,14.0,18.0,51.0,10.0,2.0,1.0,0.0,5.0,1.0,16.0,8.0,17.0,31.0,0.0,0.0,0.0,0.0,2.0,3.0,24.0,8.0,1.0,0.62,0.79,0.54,0.0,1.0,1.0,51.0,33.0,33.0,0.0,0.41,0.03,0.0,2.36,2.36,2.33,101.0,70.0,1.0,8.0,22.0,15.0,7.0,22.0,57.0,0.0,0.0,6173.0,0.0,0.0,0.0,0.0,95.05,14.14,12.8,14.14,12.8,91.0,44.0,51.0,186.0,15.0,7.0,3.0,88.0,31.0,16.0,2.26,3.74,8.13,2.0,2.0,11.0,186.0,135.0,135.0,2.25,2.78,2.78,13.61,13.61,12.28,20.09,2.33,2.26,2.33,2.26,19.0,8.0,3.0,30.0,4.0,1.0,0.0,18.0,5.0,4.0,0.63,0.58,1.13,1.0,1.0,2.0,30.0,27.0,27.0,0.28,0.31,0.31,2.3,2.3,2.28,12.32,1.36,161.0,27.0,0.01,0.0,1.0,0.0,1.0,0.0
8480863,2022,Gabriel Fortier,TBL,L,other,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480863,2022,Gabriel Fortier,TBL,L,all,1,505.0,12.0,-0.25,0.06,0.33,0.35,0.43,0.42,0.4,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,3.0,8.0,2.0,2.0,0.0,8.0,0.0,0.0,3095.0,0.0,0.0,0.0,0.0,3.12,0.1,0.1,0.1,0.1,4.0,1.0,1.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,5.82,5.0,4.95,0.04,0.0,0.0,0.14,0.14,0.14,5.43,1.61,1.21,1.58,1.19,5.0,2.0,4.0,11.0,0.0,2.0,0.0,3.0,0.0,4.0,0.18,0.0,1.43,0.0,0.0,0.0,11.17,7.0,7.03,0.1,0.66,0.66,1.04,1.02,0.99,2.21,4.53,50.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
8480863,2022,Gabriel Fortier,TBL,L,5on5,1,505.0,12.0,-0.25,0.06,0.36,0.35,0.46,0.42,0.41,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,3.0,8.0,2.0,2.0,0.0,8.0,0.0,0.0,2298.0,0.0,0.0,0.0,0.0,3.12,0.1,0.1,0.1,0.1,4.0,1.0,1.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,5.82,5.0,4.95,0.04,0.0,0.0,0.14,0.14,0.14,5.43,1.61,1.21,1.58,1.19,5.0,2.0,4.0,11.0,0.0,2.0,0.0,3.0,0.0,4.0,0.18,0.0,1.43,0.0,0.0,0.0,11.17,7.0,7.03,0.1,0.66,0.66,1.04,1.02,0.99,1.36,2.4,37.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
8480863,2022,Gabriel Fortier,TBL,L,4on5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480863,2022,Gabriel Fortier,TBL,L,5on4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
